tid,attrName,label,ec-missing-value,ec-default-value,ec-top-value,ec-valid-number,ec-cardinality-vio,ec-lookup-attr,ec-valid-data-type,ec-unused-column,ec-pattern-value,ec-value-len,ec-value-len-Hampelx84,ec-value-len-evt,ec-value-len-1-5-IQR,ec-value-len-z-test,ec-value-len-trimmed-range,ec-value-len-winsorized-range
1063,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1098,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1152,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1159,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1166,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1179,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1212,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1219,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1240,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1258,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1263,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1267,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1271,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1280,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1296,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1313,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1338,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1339,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1351,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1370,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1378,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1381,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1385,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1386,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1396,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1442,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1454,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1492,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1505,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1507,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1511,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1513,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1556,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1570,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1578,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,1,1,1
1580,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,1,1,1
1583,id,0,-1,-1,-1,-1,1,0,0,0,0,1,1,0,1,1,1,1
1602,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
162,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
163,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1671,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
168,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1713,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
172,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1739,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
174,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1740,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1741,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1748,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1754,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
177,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1782,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1801,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1821,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1829,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1838,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1845,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
186,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1880,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1882,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1886,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1896,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1918,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1945,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1949,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1956,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1968,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1984,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2013,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
205,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2057,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
206,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
207,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2110,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2114,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2115,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
2164,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2196,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2200,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2207,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2210,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2221,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2240,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2271,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2285,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2301,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2303,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2311,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2322,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2331,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2340,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2345,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
236,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2361,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2375,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
239,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2394,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2395,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
27,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
283,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
299,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
312,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
33,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
337,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
359,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
369,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
394,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
4,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
414,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
45,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
459,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
477,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
493,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
505,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
514,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
517,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
521,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
564,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
565,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
636,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
637,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
686,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
733,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
745,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
748,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
751,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
808,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
815,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
827,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
839,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
861,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
870,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
910,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
963,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
966,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
983,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1059,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1148,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1203,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
121,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1587,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1905,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2030,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2132,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2204,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2393,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
309,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
528,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
584,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
715,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
836,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
918,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
100,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
103,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1034,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1041,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1074,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1078,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1099,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1106,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1110,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1112,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1125,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
113,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1131,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1144,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1150,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1153,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1161,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1172,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1182,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1188,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1189,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
12,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
120,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
123,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1238,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1256,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1259,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1270,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1275,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1303,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1307,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1321,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1325,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
135,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1353,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1364,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1368,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1382,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1389,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1394,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1397,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1406,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1426,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1431,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
145,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1450,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1469,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1482,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1486,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1494,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1499,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1501,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1516,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1521,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1528,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1530,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1538,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
154,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1541,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1543,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1546,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1548,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1561,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1565,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1568,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1572,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1573,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1575,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1598,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1609,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
161,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1618,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1619,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1634,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1635,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1657,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1664,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1669,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1685,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1696,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1719,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1724,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1765,id,0,-1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,1,1
1775,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1777,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1783,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1786,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1790,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1794,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1805,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1807,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1808,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1823,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1825,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1832,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1848,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1849,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1850,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1856,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1874,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1887,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
189,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1911,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1916,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1925,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1928,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
194,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1941,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1952,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1959,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1973,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1978,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1991,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
2000,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2002,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2010,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
2016,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2035,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2039,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2046,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2051,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2066,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2069,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
2072,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2074,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2086,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2092,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2100,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
2109,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2124,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2133,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
214,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2141,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2146,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2147,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2170,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2174,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
218,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2208,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2212,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2218,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2228,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2238,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2244,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2250,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2255,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2267,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2272,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2279,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2284,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2290,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2291,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2298,id,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2334,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2337,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
234,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2349,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2350,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2366,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2368,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
237,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2378,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2388,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2390,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
240,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2402,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
243,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
26,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
263,id,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
29,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
294,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
304,id,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
318,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
330,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
350,id,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
402,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
403,id,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
